FINESS_Etab;Nom_court;Code_postal;Commune;Public_ou_prive;Lat;Long
900003070;SSR SITE PIERRE ENGEL HNFC BAVILLIERS;90800;BAVILLIERS;Public;47.617776;6.842158
910000272;CH D ARPAJON;91294;ARPAJON;Public;44.889332;2.414725
910000280;CH DOURDAN ETAMPES SITE DOURDAN;91415;DOURDAN;Public;48.535769;2.012239
910000298;CENTRE HOSPITALIER DE LONGJUMEAU;91160;LONGJUMEAU;Public;48.692263;2.290647
910000306;CH D ORSAY;91401;ORSAY;Public;48.708233;2.184844
910000314;CH SUD FRANCILIEN;91106;CORBEIL ESSONNES;Public;48.598229;2.465045
910000322;CH PERRAY VAUCLUSE;91360;EPINAY SUR ORGE;Public;48.664724;2.315085
910000678;CTRE DE READAPT ALBERT CALMETTE;91330;YERRES;Public;48.716109;2.493823
910001973;CH DOURDAN ETAMPES SITE ETAMPES;91152;ETAMPES;Public;48.427733;2.149520
910008648;HDJ D ORSAY;91400;ORSAY;Public;48.700803;2.189569
910010669;HDJ PALAISEAU;91120;PALAISEAU;Public;48.715799;2.244364
910018423;CENTRE HOSPITALIER DE JUVISY SUR ORGE;91260;JUVISY SUR ORGE;Public;48.691405;2.374504
910019009;HDJ CAMINO;91106;CORBEIL ESSONNES;Public;48.598229;2.465045
910020254;CH SUD FRANCILIEN SITE JEAN JAURES;91106;CORBEIL ESSONNES;Public;48.598229;2.465045
910022706;CH ESSONNE DOURDAN ETAMPES SIT CORBEIL;91100;CORBEIL ESSONNES;Public;48.619037;2.454326
910023415;HOPITAL DE JOUR CHSF EVRY;91000;EVRY COURCOURONNES;Public;48.627593;2.430843
910026780;HOPITAL PARIS-SACLAY;91400;ORSAY;Public;48.716345;2.190724
910026913;HDJ DIABETOLOGIE ADOLESCENTS - ADULTES;91700;STE GENEVIEVE DES BOIS;Public;48.637060;2.333923
910026921;HDJ ENDOCRINOLOGIE DIABETOLOGIE CHSF;91130;RIS ORANGIS;Public;48.641110;2.404306
910027465;CTRE DE POST CURE ALBERT CALMETTE;91100;CORBEIL ESSONNES;Public;48.604194;2.482316
910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;91750;CHAMPCUEIL;Public;48.523736;2.433196
910100031;GHU APHP HM SITE DUPUYTREN;91210;DRAVEIL;Public;48.674701;2.413145
910110071;CH D'ORSAY DOMAINE DU GRAND MESNIL;91440;BURES SUR YVETTE;Public;48.697024;2.167072
910150010;CH FREDERIC HENRI MANHES;91700;FLEURY MEROGIS;ESPIC;48.629467;2.360935
910150028;CENTRE HOSPITALIER DE BLIGNY;91640;BRIIS SOUS FORGES;ESPIC;48.621114;2.150327
910150069;HOP PRIVE GERIAT LES MAGNOLIAS;91160;BALLAINVILLIERS;ESPIC;48.659056;2.283972
910150085;GH LES CHEMINOTS SOINS DE SUITE;91210;DRAVEIL;ESPIC;48.663934;2.421697
910800986;MAISON DE L YVETTE;91401;ORSAY;Public;48.696558;2.190707
910806371;CENTRE DE MOYEN SEJOUR ARPAJON;91520;EGLY;Public;48.581316;2.238763
910811355;SCE HOSPITALIER FREDERIC JOLIOT;91400;ORSAY;Public;48.698714;2.187204
910812569;HDJ CAMILLE CLAUDEL;91270;VIGNEUX SUR SEINE;Public;48.703943;2.433925
910812577;UNITE CLINIQUE J LACAN;91330;YERRES;Public;48.704161;2.481340
910813732;CLCC DE PROTONTHERAPIE ORSAY;91898;ORSAY;ESPIC;48.696558;2.190707
920000122;AGEPS APHP DE NANTERRE;92000;NANTERRE;Public;48.896547;2.172888
920000460;CLCC RENE HUGUENIN INSTITUT CURIE;92210;ST CLOUD;ESPIC;48.844985;2.217664
920000569;CH RIVES DE SEINE SITE COURBEVOIE;92400;COURBEVOIE;Public;48.901005;2.253580
920000577;CH DE NANTERRE;92014;NANTERRE;Public;48.904227;2.213952
920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;92205;NEUILLY SUR SEINE;Public;48.886191;2.265869
920000593;CH RIVES DE SEINE SITE DE PUTEAUX;92800;PUTEAUX;Public;48.878484;2.241953
920000601;CH DEPARTEMENTAL DE STELL;92501;RUEIL MALMAISON;Public;48.874531;2.180455
920000619;CH DES QUATRE VILLES SITE ST CLOUD;92210;ST CLOUD;Public;48.843851;2.218156
920000627;CH DES QUATRE VILLES SITE SEVRES;92310;SEVRES;Public;48.821029;2.202451
920000635;HOPITAL SUISSE DE PARIS;92130;ISSY LES MOULINEAUX;ESPIC;48.823716;2.277462
920000643;HOPITAL FRANCO BRITANNIQUE - FCJ;92309;LEVALLOIS PERRET;ESPIC;48.894215;2.286846
920000650;HOPITAL FOCH;92151;SURESNES;ESPIC;48.870807;2.222088
920000676;HOPITAL FRANCO BRITANNIQUE - FCJ;92300;LEVALLOIS PERRET;ESPIC;48.890200;2.281311
920000684;HOPITAL MARIE LANNELONGUE;92350;LE PLESSIS ROBINSON;ESPIC;48.783263;2.274540
920001369;SSR FONDATION ROGUET;92110;CLICHY;Public;48.906125;2.315173
920024205;SSR LES ABONDANCES;92100;BOULOGNE BILLANCOURT;Public;48.846673;2.232676
920029253;LBM CH QUATRE VILLES SITE DAILLY;92210;ST CLOUD;Public;48.844985;2.217664
920029758;HDJ GUY DE MAUPASSANT;92700;COLOMBES;Public;48.916306;2.237958
920037769;GPE HOSP SAINT-JOSEPH - SITE MONTROUGE;92120;MONTROUGE;ESPIC;48.817171;2.323960
920100013;GHU APHP UPS SITE AMBROISE PARE;92104;BOULOGNE BILLANCOURT;Public;48.836953;2.242538
920100021;GHU APHP UPS SITE ANTOINE BECLERE;92140;CLAMART;Public;48.789912;2.253786
920100039;GHU APHP NUP SITE BEAUJON;92118;CLICHY;Public;48.903480;2.305118
920100047;GHU APHP NUP SITE LOUIS MOURIER;92701;COLOMBES;Public;48.922535;2.247799
920100054;GHU APHP UPS SITE RAYMOND POINCARE;92380;GARCHES;Public;48.838380;2.170731
920100062;GHU APHP CUP SITE CELTON;92133;ISSY LES MOULINEAUX;Public;48.823903;2.262887
920170040;HDJ CASH DE NANTERRE;92000;NANTERRE;Public;48.892094;2.189434
920300845;MAISON MEDICALE ND DU LAC RUEIL;92500;RUEIL MALMAISON;ESPIC;48.870505;2.183919
920300985;HOPITAL NORD VILLENEUVE LA GARENNE 92;92390;VILLENEUVE LA GARENNE;ESPIC;48.934752;2.326883
920807294;CH DE NUIT LES GOULVENTS;92000;NANTERRE;Public;48.890236;2.190438
920809837;HDJ DE NANTERRE;92014;NANTERRE;Public;48.898095;2.202314
920812872;CENTRE THOMAS LEMAITRE;92000;NANTERRE;Public;48.888872;2.193014
920813599;HAD CENTRE HOSPITALIER RIVES DE SEINE;92205;NEUILLY SUR SEINE;Public;48.886191;2.265869
930000286;GHI LE RAINCY MONTFERMEIL;93370;MONTFERMEIL;Public;48.898170;2.574284
930000294;CTRE D MOYEN ET LONG SEJOUR LES ORMES;93370;MONTFERMEIL;Public;48.902290;2.571616
930000302;CHI ANDRE GREGOIRE;93100;MONTREUIL;Public;48.878375;2.453281
930000328;CH GENERAL DELAFONTAINE;93205;ST DENIS;Public;48.937801;2.361541
930000336;CHI ROBERT BALLANGER;93602;AULNAY SOUS BOIS;Public;48.953919;2.524573
930000351;GHU PARIS SITE NEUILLY SUR MARNE;93330;NEUILLY SUR MARNE;Public;48.862861;2.545627
930061155;PMI DU CENTRE HOSPITALIER;93600;AULNAY SOUS BOIS;Public;48.958791;2.488507
930100011;GHU APHP HU PSSD SITE MURET;93270;SEVRAN;Public;48.935252;2.508507
930100037;GHU APHP HU PSSD SITE AVICENNE;93009;BOBIGNY;Public;48.907365;2.443342
930100045;GHU APHP HU PSSD SITE JEAN VERDIER;93143;BONDY;Public;48.903653;2.485260
930150032;MATERNITE DES LILAS;93260;LES LILAS;ESPIC;48.878602;2.414797
930706239;CH SAINT DENIS HOPITAL CASANOVA;93205;ST DENIS;Public;48.937801;2.361541
940000573;CHI DE CRETEIL;94010;CRETEIL;Public;48.803821;2.581331
940000599;CHI LUCIE ET RAYMOND AUBRAC;94195;VILLENEUVE ST GEORGES CEDE;Public;48.738782;2.449705
940000615;CHS LES MURETS;94510;LA QUEUE EN BRIE;Public;48.785835;2.580475
940000649;HOPITAL SAINT CAMILLE;94366;BRY SUR MARNE;ESPIC;48.832671;2.528401
940000656;CLCC HOPITAL GUSTAVE ROUSSY;94669;CHEVILLY LARUE;ESPIC;48.767525;2.350879
940000664;INSTITUT GUSTAVE ROUSSY;94805;VILLEJUIF;ESPIC;48.793695;2.354221
940002587;CATTP DE VILLIERS SUR MARNE;94350;VILLIERS SUR MARNE;Public;48.818920;2.539250
940007479;HDJ ALFORTVILLE EDOUARD VAILLANT;94140;ALFORTVILLE;Public;48.811110;2.417756
940016868;LES HOPITAUX DE SAINT MAURICE;94410;ST MAURICE;Public;48.820230;2.423439
940018021;SERVICE CENTRAL DES AMBULANCES;94225;CHARENTON LE PONT;Public;48.823948;2.407129
940020613;HDJ FONTENAY SOUS BOIS;94120;FONTENAY SOUS BOIS;Public;48.847425;2.472353
940020621;HDJ ALFORTVILLE LECLERC;94140;ALFORTVILLE;Public;48.800230;2.419831
940020639;HDJ UN JOUR BLEU;94600;CHOISY LE ROI;Public;48.766721;2.418170
940021058;ATELIER THERAPEUTIQUE ARC EN CIEL;94130;NOGENT SUR MARNE;Public;48.842075;2.491652
940021066;CATTP DU CH LES MURETS;94500;CHAMPIGNY SUR MARNE;Public;48.810533;2.558828
940021074;CATTP DU CH LES MURETS;94500;CHAMPIGNY SUR MARNE;Public;48.818055;2.546257
940021082;CMP LA VARENNE;94100;ST MAUR DES FOSSES;Public;48.799943;2.491801
940021090;CATTP DE ST MAUR DES FOSSES;94100;ST MAUR DES FOSSES;Public;48.799943;2.491801
940026933;MAISON THERAPEUTIQUE VILLA VERNIER;94100;ST MAUR DES FOSSES;Public;48.802036;2.472977
940030836;CH SSR LES MURETS;94360;BRY SUR MARNE;Public;48.833486;2.527869
940100019;GHU APHP HM SITE CHENEVIER;94010;CRETEIL;Public;48.784506;2.452976
940100027;GHU APHP HM SITE HENRI MONDOR;94010;CRETEIL;Public;48.784506;2.452976
940100035;GHU APHP SUN SITE CHARLES FOIX;94206;IVRY SUR SEINE;Public;48.812752;2.386427
940100043;GHU APHP UPS SITE KREMLIN BICETRE APHP;94275;LE KREMLIN BICETRE;Public;48.808178;2.355821
940100050;GHU APHP HM SITE E ROUX;94456;LIMEIL BREVANNES;Public;48.747906;2.492425
940100068;GHU APHP UPS SITE PAUL BROUSSE;94804;VILLEJUIF;Public;48.793468;2.360996
940100076;GHU EST SITE JEAN ROSTAND;94203;IVRY SUR SEINE;Public;48.812752;2.386427
940140080;HDJ VILLIERS 94G04;94350;VILLIERS SUR MARNE;Public;48.818920;2.539250
940170087;HDJ CRETEIL;94000;CRETEIL;Public;48.793150;2.464601
940800709;FOYER POST CURE INTERSECTORIEL;94360;BRY SUR MARNE;Public;48.841408;2.529950
940800717;HDJ FONTENAY SOUS BOIS 94G01;94120;FONTENAY SOUS BOIS;Public;48.852905;2.471612
940800758;HDJ SAINT MAUR 94G05;94100;ST MAUR DES FOSSES;Public;48.809080;2.471739
940800774;HDJ MODIGLIANI 940G03;94500;CHAMPIGNY SUR MARNE;Public;48.810246;2.558749
940800782;HDJ NOGENT POLE 94G02;94130;NOGENT SUR MARNE;Public;48.837608;2.481486
940804404;CMP LA TOURELLE;94500;CHAMPIGNY SUR MARNE;Public;48.810533;2.558828
940804420;CATTP DE FONTENAY;94120;FONTENAY SOUS BOIS;Public;48.846258;2.469514
940804453;CMP CATTP ADULTES PERREUX SUR MARNE;94170;LE PERREUX SUR MARNE;Public;48.846781;2.507409
940804479;CMP NOGENT SUR MARNE;94130;NOGENT SUR MARNE;Public;48.842075;2.491652
940804511;CMP VILLIERS SUR MARNE;94350;VILLIERS SUR MARNE;Public;48.818920;2.539250
940808082;HDJ CHIV LUCIE RAYMOND AUBRAC;94190;VILLENEUVE ST GEORGES;Public;48.730956;2.456364
940808579;CTRE PREVENTION ALCOOL HENRI DUCHENE;94600;CHOISY LE ROI;Public;48.769803;2.402045
940810880;CMP UMRAA VINCENNES;94300;VINCENNES;Public;48.847950;2.440926
940812670;CENTRE FAMILIAL LUCIE R AUBRAC;94190;VILLENEUVE ST GEORGES;Public;48.723165;2.450263
950000166;HOPITAL DE JOUR G07;95170;DEUIL LA BARRE;Public;48.970453;2.321864
950000307;CH VICTOR DUPOUY;95107;ARGENTEUIL;Public;48.948465;2.248202
950000315;HOPITAL NOVO SITE BEAUMONT SUR OISE;95260;BEAUMONT SUR OISE;Public;49.144567;2.290711
950000323;GHEM HOPITAL SIMONE VEIL EAUBONNE;95602;EAUBONNE;Public;48.991600;2.277576
950000331;CH GENERAL DE GONESSE;95503;GONESSE;Public;48.986409;2.447099
950000349;HOPITAL NOVO SITE MAGNY EN VEXIN;95420;MAGNY EN VEXIN;Public;49.154884;1.784821
950000356;GHEM HOPITAL SIMONE VEIL MONTMORENCY;95160;MONTMORENCY;Public;48.987094;2.318149
950000364;HOPITAL NOVO SITE PONTOISE;95300;PONTOISE;Public;49.064959;2.094428
950000406;HOPITAL FONDATION CHANTEPIE MANCIER;95290;L ISLE ADAM;ESPIC;49.114179;2.223338
950000695;HOPITAL NOVO SITE ST MARTIN DU TERTRE;95270;ST MARTIN DU TERTRE;Public;49.103308;2.333908
950000703;CH LE PARC;95150;TAVERNY;Public;49.026015;2.237491
950004317;CATTP HOPITAL NOVO BEAUMONT SUR OISE;95260;BEAUMONT SUR OISE;Public;49.140723;2.284868
950006619;CENTRE DE JOUR DU FIEF;95100;ARGENTEUIL;Public;48.950516;2.237569
950006668;HDJ ARNOUVILLE;95400;ARNOUVILLE;Public;48.980869;2.426422
950006718;HDJ DE GONESSE;95500;GONESSE;Public;48.987483;2.448368
950015297;HDJ SARCELLES;95200;SARCELLES;Public;49.003511;2.381920
950015347;HDJ DOMONT HOPITAL NOVO;95330;DOMONT;Public;49.032461;2.333792
950015362;CATTP DOMONT HOPITAL NOVO;95330;DOMONT;Public;49.032461;2.333792
950015404;CMP HOPITAL NOVO SITE SITE DOMONT;95330;DOMONT;Public;49.032461;2.333792
950016139;SSR HOPITAL NOVO SITE MARINES;95640;MARINES;Public;49.146810;1.975128
950032722;HDJ FRANCOIS VILLON;95800;CERGY;Public;49.052718;2.030729
950039909;HDJ GHEM ADOLESCENTS;95330;DOMONT;Public;49.027812;2.344280
950045773;CMP CATTP HOPITAL NOVO SITE BEAUMONT;95260;BEAUMONT SUR OISE;Public;49.144567;2.290711
950048256;HOPITAL DE JOUR PSY G04;95150;TAVERNY;Public;49.013374;2.206031
950100024;GHU APHP SUN SITE LA ROCHE GUYON;95780;LA ROCHE GUYON;Public;49.080071;1.625725
950500017;SSR HOPITAL NOVO SITE AINCOURT;95510;AINCOURT;Public;49.072514;1.772851
950630012;HOPITAL D ENFANTS MARGENCY;95580;MARGENCY;ESPIC;49.002863;2.290953
950787135;CENTRE PSYCHOTHERAPIQUE LES OLIVIERS;95260;BEAUMONT SUR OISE;Public;49.144684;2.310856
950805879;CMP HOPITAL NOVO SITE BEAUMONT;95260;BEAUMONT SUR OISE;Public;49.140723;2.284868
950809293;HDJ HOPITAL NOVO SITEBEAUMONT SUR OISE;95260;BEAUMONT SUR OISE;Public;49.145514;2.290792
970100384;C. H. DE BRUYN (EX H.L.);97133;ST BARTHELEMY;Public;17.902536;-62.828920
970100392;CENTRE HOSPITALIER DE LA BASSE -TERRE;97100;BASSE TERRE;Public;16.001806;-61.725021
970100400;C.H. LOUIS CONSTANT FLEMING;97150;ST MARTIN;Public;18.081407;-63.046713
970100418;CENTRE HOSPITALIER L-D. BEAUPERTHUY;97116;POINTE NOIRE;Public;16.193088;-61.781281
970100426;C.H. STE MARIE;97112;GRAND BOURG;Public;47.164561;0.443480
970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;97139;LES ABYMES;Public;16.238768;-61.526690
970100459;C.H. DE CAPESTERRE-BELLE-EAU (EX HL);97130;CAPESTERRE BELLE EAU;Public;16.006754;-61.593211
970100483;C.H. MAURICE SELBONNE;97125;BOUILLANTE;Public;16.145997;-61.763307
970112033;C.H.G. JACQUES SALIN;97139;LES ABYMES;Public;16.292480;-61.490980
970112470;CH L CONSTANT FLEMING-ANTENNE ST BARTH;97133;ST BARTHELEMY;Public;17.895464;-62.848964
970112587;CHU - ANTENNE DE MARIE-GALANTE SMUR;97112;GRAND BOURG;Public;15.883642;-61.314680
970112793;CENTRE IMAGERIE MOLÉCULAIRE GUADELOUPE;97139;LES ABYMES;Public;16.272358;-61.523393
970112884;C H U DE POINTE A PITRE- SSR;97139;LES ABYMES;Public;16.265018;-61.500251
970115432;POLE PARENT ENFANT(SITE PALAIS ROYAL);97139;LES ABYMES;Public;16.292480;-61.490980
970116083;CMP DE SAINT-MARTIN;97150;ST MARTIN;Public;18.067133;-63.086078
970200028;CTRE HOSP INTERCOM LORRAIN BASSE-POINT;97214;LE LORRAIN;Public;14.825642;-61.050200
970200036;HOPITAL DU MARIN;97290;LE MARIN;Public;14.470855;-60.872274
970200044;HOPITAL ST ESPRIT;97270;ST ESPRIT;Public;14.559540;-60.942018
970200051;C.H. DES TROIS ILETS;97290;LE MARIN;Public;14.470855;-60.872274
970200077;HOPITAL ROMAIN BLONDET;97212;ST JOSEPH;Public;-21.332340;55.642882
970200101;CENTRE HOSPITALIER ERNEST WAN-AJOUHU;97240;LE FRANCOIS;Public;14.628699;-60.895537
970211165;C. H NORD CARAIBE - SITE CARBET;97221;LE CARBET;Public;14.706186;-61.178201
970211173;C. H  NORD CARAIBE - SITE SAINT PIERRE;97250;ST PIERRE;Public;14.741689;-61.174651
970211215;CHU DE MARTINIQUE SITE P.ZOBDA QUITMAN;97261;FORT DE FRANCE;Public;14.636435;-61.064096
970211223;CHU DE MARTINIQUE SITE DE TRINITE;97220;LA TRINITE;Public;14.737874;-60.964806
970211231;CHU DE MARTINIQUE SITE MANGOT VULCIN;97232;LE LAMENTIN;Public;14.627957;-60.990444
970211249;CHU DE MARTINIQUE SITE DE CLARAC;97261;FORT DE FRANCE;Public;14.636435;-61.064096
970211256;CHU DE MARTINIQUE SITE MERE ENFANT;97261;FORT DE FRANCE;Public;14.636435;-61.064096
970213278;CPP DE BASSEPOINTE;97218;BASSE POINTE;Public;14.868483;-61.117468
970213286;CPP MARIN;97290;LE MARIN;Public;14.470724;-60.870008
970215885;CTRE HOSP INTERCOM SUD CARAIBE;97290;LE MARIN;Public;14.470855;-60.872274
970300026;CENTRE HOSPITALIER DE CAYENNE;97306;CAYENNE;Public;4.924505;-52.320721
970300083;"""CENTRE HOSPITALIER  """"FRANCK-JOLY""""""";97320;ST LAURENT DU MARONI;Public;5.487721;-54.020415
970305637;CENTRE HOSPITALIER INTERCOM DE KOUROU;97387;KOUROU;Public;5.153624;-52.668537
970305975;"""CENTRE HOSPITALIER """"FRANCK-JOLY"""" SSR""";97320;ST LAURENT DU MARONI;Public;5.501815;-54.031709
970306353;HOPITAL DE PROXIMITE DE MARIPASOULA;97370;MARIPASOULA;Public;3.642016;-54.030613
970306361;HOPITAL DE PROXIMITE DE GRAND SANTI;97340;GRAND SANTI;Public;4.333409;-54.389554
970306379;HOPITAL DE PROXIMITE DE SAINT GEORGES;97313;ST GEORGES;Public;3.888041;-51.801199
970306817;CHU DE GUYANE;97300;CAYENNE;Public;4.923705;-52.320068
970306833;SITE DE CAYENNE;97300;CAYENNE;Public;4.923467;-52.319727
970306841;SITE DE KOUROU;97310;KOUROU;Public;5.164318;-52.646444
970306858;SITE DE SAINT LAURENT DU MARONI;97320;ST LAURENT DU MARONI;Public;3.619310;-53.197599
970400024;CHU SITE FELIX GUYON (SAINT DENIS);97405;ST DENIS;Public;-20.880720;55.451459
970400057;CHU SITE SUD (SAINT PIERRE);97410;ST PIERRE;Public;-21.133207;55.479866
970400065;CH OUEST REUNION;97460;ST PAUL;Public;-20.976778;55.299916
970400073;GHER (SAINT-BENOIT);97470;ST BENOIT;Public;-21.057911;55.710153
970400081;CHU SITE SUD (SAINT LOUIS);97450;ST LOUIS;Public;-21.287289;55.409009
970400099;CHU SITE SUD (CILAOS);97413;CILAOS;Public;-21.133682;55.479321
970400156;GHER-SSR (SAINT-ANDRE);97440;ST ANDRE;Public;-20.944479;55.666706
970400180;CHU SITE SUD (SAINT JOSEPH);97480;ST JOSEPH;Public;-21.379630;55.619421
970410536;CHU-PSY - CITE LASSAYS ( LE TAMPON);97430;LE TAMPON;Public;-21.280752;55.514011
970410544;CHU-PSY - AV PRINCIPALE (ST LOUIS);97450;ST LOUIS;Public;-21.287289;55.409009
970410551;CHU-PSY - RUE STE ROSE (ST PIERRE);97410;ST PIERRE;Public;-21.336348;55.468028
970410569;CHU-PSY - RUE MERE THERESA (ST JOSEPH);97480;ST JOSEPH;Public;-21.379630;55.619421
970410577;CHU-PSY -ALL DES AUBEPINES (ST PIERRE);97410;ST PIERRE;Public;-21.328013;55.490395
970410585;CHU-PSY - ALL DES RAMEAUX (ST PIERRE);97410;ST PIERRE;Public;-21.341652;55.488096
970410593;CHU-PSY - R GAL AILLERET (LE TAMPON);97430;LE TAMPON;Public;-21.269007;55.508956
970410601;CHU-PSY- 8 SAMUEL TREUTHARD (ST LOUIS);97450;ST LOUIS;Public;-21.285566;55.410459
970410619;CHU-PSY- 3 SAMUEL TREUTHARD (ST LOUIS);97450;ST LOUIS;Public;-21.285295;55.410522
970410635;CHU-PSY - RUE FLEURS JAUNES (CILAOS);97413;CILAOS;Public;-21.133682;55.479321
970410643;CHU-PSY - ALLEE DES POETES (ST PIERRE);97410;ST PIERRE;Public;-21.344201;55.487694
970413290;PUI CHU DE LA REUNION (ST PIERRE);97410;ST PIERRE;Public;-21.317110;55.429205
970463139;CHU SITE SUD - SSR (TAMPON);97430;LE TAMPON;Public;-21.257035;55.514252
970500039;CENTRE HOSPITALIER  FRANCOIS DUNAN;97500;ST PIERRE ET MIQUELON;Public;46.773315;-56.172013
980500011;CHM;97600;MAMOUDZOU;Public;-12.778275;45.227349
980500714;CENTRE DE REFERENCE CENTRE -KAHANI;97670;OUANGANI;Public;-12.838272;45.119082
980500722;CENTRE DE REFERENCE NORD-DZOUMOGNE;97650;BANDRABOUA;Public;-12.709121;45.119819
980500730;CENTRE DE REFERENCE SUD-MRAMADOUDOU;97620;CHIRONGUI;Public;-12.901427;45.098817
980500748;CENTRE DE REFERENCE PETITE TERRE;97615;DZAOUDZI;Public;-12.782186;45.272491
980501829;CHM PLATEFORME LOGISTIQUE;97600;KOUNGOU;Public;-12.739467;45.192155
980501837;SITE MARTIAL HENRY DE PETITE-TERRE;97615;PAMANDZI;Public;-12.794584;45.277730
980600027;HOPITAL DE SIA;98600;UVEA;Public;-13.279304;-176.172345
980600035;HOPITAL DE KALEVELEVE;98620;FUTUNA;Public;-14.308726;-178.132818
